POL o Puerto de origen;NAVIERA FCL;POD o Puerto de destino;DIAS LIBRES;VIGENCIA DESDE ;VIGENCIA HASTA;AGENTE;CONTRATO;TIEMPO DE TRANSITO;MONEDA;20 GP;40 GP;40 HC;40 NOR
YANTIAN;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;ZHEJIANG Q&R SUPPLY CHAIN MANAGEMENT CO LTD                                                         ;QTRANS;30-32;DOLAR;1,249.00;1,529.00;1,529.00;
YANTIAN;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;14;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-1-ST;40-45;DOLAR;;;;1,400.00
YANTIAN;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,400.00;1,700.00;1,700.00;
YANTIAN;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,300.00;1,500.00;1,500.00;
YANTIAN;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;14;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;47-53;DOLAR;;;;1,315.00
YANTIAN;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;47-53;DOLAR;1,315.00;1,515.00;1,515.00;
YANTIAN;Wan Hai Lines Ltd.;GUAYAQUIL;10;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;WSA-001N;37-37;DOLAR;;;;1,118.00
YANTIAN;Wan Hai Lines Ltd.;GUAYAQUIL;14;15/12/2025;21/12/2025;ZHEJIANG Q&R SUPPLY CHAIN MANAGEMENT CO LTD                                                         ;QTRANS;30-32;DOLAR;;;;1,108.00
YANTIAN;Wan Hai Lines Ltd.;GUAYAQUIL;18;15/12/2025;21/12/2025;ZHEJIANG Q&R SUPPLY CHAIN MANAGEMENT CO LTD                                                         ;QTRANS;30-32;DOLAR;1,208.00;1,308.00;1,308.00;
YANTIAN;Wan Hai Lines Ltd.;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;WSA-001N;37-37;DOLAR;1,218.00;1,318.00;1,318.00;
YANTIAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,365.00;1,565.00;1,565.00;
YANTIAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,365.00;1,565.00;1,565.00;
YICHANG;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;38-40;DOLAR;1,700.00;2,100.00;2,100.00;
YICHANG;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;38-40;DOLAR;1,700.00;2,100.00;2,100.00;
YICHANG;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;298430991;35-42;DOLAR;2,050.00;2,680.00;2,680.00;
YICHANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,635.00;2,120.00;2,120.00;
YICHANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,715.00;2,115.00;2,115.00;
YICHANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,715.00;2,115.00;2,115.00;
YICHANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;37-37;DOLAR;1,565.00;1,915.00;1,915.00;
YOKOHAMA;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;44-46;DOLAR;1,500.00;1,800.00;1,800.00;
YUEYANG;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;298430991;35-42;DOLAR;1,930.00;2,470.00;2,470.00;
YUEYANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,530.00;1,880.00;1,880.00;
YUEYANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,630.00;2,080.00;2,080.00;
YUEYANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,725.00;2,165.00;2,165.00;
YUEYANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,725.00;2,165.00;2,165.00;
YUEYANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;37-37;DOLAR;1,575.00;1,965.00;1,965.00;
YUNFU (NEW PORT);MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,400.00;1,700.00;1,700.00;
YUNFU (NEW PORT);MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,500.00;1,900.00;1,900.00;
YUNFU (NEW PORT);OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;38-45;DOLAR;1,465.00;1,765.00;1,765.00;
YUNTING;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;38-45;DOLAR;1,365.00;1,615.00;1,615.00;
ZHANGJIAGANG;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;36-38;DOLAR;1,550.00;1,800.00;1,800.00;
ZHANGJIAGANG;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;36-38;DOLAR;1,550.00;1,800.00;1,800.00;
ZHANGJIAGANG;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;298430991;35-42;DOLAR;1,820.00;2,260.00;2,260.00;
ZHANGJIAGANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,461.00;1,743.00;1,743.00;
ZHANGJIAGANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,561.00;1,943.00;1,943.00;
ZHANGJIAGANG;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;42-49;DOLAR;1,565.00;1,915.00;1,915.00;
ZHANGJIAGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,605.00;1,865.00;1,865.00;
ZHANGJIAGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,605.00;1,865.00;1,865.00;
ZHANGJIAGANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;35-35;DOLAR;1,455.00;1,665.00;1,665.00;
ZHANJIANG;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;30-33;DOLAR;1,500.00;1,750.00;1,750.00;
ZHANJIANG;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;30-33;DOLAR;1,500.00;1,750.00;1,750.00;
ZHANJIANG;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;298430991;35-42;DOLAR;1,830.00;2,300.00;2,300.00;
ZHANJIANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,450.00;1,880.00;1,880.00;
ZHANJIANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,550.00;2,080.00;2,080.00;
ZHANJIANG;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;49-55;DOLAR;1,565.00;1,865.00;1,865.00;
ZHANJIANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,565.00;1,915.00;1,915.00;
ZHANJIANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,565.00;1,915.00;1,915.00;
ZHANJIANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;42-42;DOLAR;1,465.00;1,715.00;1,715.00;
ZHAOQING;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;36-38;DOLAR;1,500.00;1,750.00;1,750.00;
ZHAOQING;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;36-38;DOLAR;1,500.00;1,750.00;1,750.00;
ZHAOQING;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;298430991;35-42;DOLAR;1,780.00;2,160.00;2,160.00;
ZHAOQING;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,487.00;1,770.00;1,770.00;
ZHAOQING;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,587.00;1,972.00;1,972.00;
ZHAOQING;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,515.00;1,765.00;1,765.00;
ZHAOQING;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,515.00;1,765.00;1,765.00;
ZHAOQING;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;38-38;DOLAR;1,375.00;1,565.00;1,565.00;
ZHAPU;COSCO SHIPPING LINES CO. LTD.;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;LAT25027;35-40;DOLAR;1,480.00;1,740.00;1,740.00;
ZHAPU;COSCO SHIPPING LINES CO. LTD.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;LAT25027;50-53;DOLAR;1,480.00;1,740.00;1,740.00;
ZHAPU;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,350.00;1,580.00;1,580.00;
ZHAPU;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,450.00;1,780.00;1,780.00;
ZHAPU;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;37-45;DOLAR;1,435.00;1,695.00;1,695.00;
ZHAPU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,465.00;1,715.00;1,715.00;
ZHAPU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,465.00;1,715.00;1,715.00;
ZHAPU;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;37-37;DOLAR;1,315.00;1,515.00;1,515.00;
ZHENJIANG;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;36-38;DOLAR;1,500.00;1,800.00;1,800.00;
ZHENJIANG;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;36-38;DOLAR;1,500.00;1,800.00;1,800.00;
ZHENJIANG;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;298430991;35-42;DOLAR;1,820.00;2,290.00;2,290.00;
ZHENJIANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,562.00;1,945.00;1,945.00;
ZHENJIANG;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,462.00;1,745.00;1,745.00;
ZHENJIANG;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;40-45;DOLAR;1,515.00;1,865.00;1,865.00;
ZHENJIANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,565.00;1,865.00;1,865.00;
ZHENJIANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,565.00;1,865.00;1,865.00;
ZHENJIANG;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;37-37;DOLAR;1,415.00;1,665.00;1,665.00;
ZHONGSHAN;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;37-39;DOLAR;1,450.00;1,600.00;1,600.00;
ZHONGSHAN;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;37-39;DOLAR;1,450.00;1,600.00;1,600.00;
ZHONGSHAN;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;298430991;35-42;DOLAR;1,780.00;2,200.00;2,200.00;
ZHONGSHAN;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,504.00;1,789.00;1,789.00;
ZHONGSHAN;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,601.00;1,985.00;1,985.00;
ZHONGSHAN;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;49-55;DOLAR;1,415.00;1,715.00;1,715.00;
ZHONGSHAN;Wan Hai Lines Ltd.;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;WSA-001N;33-37;DOLAR;1,318.00;1,518.00;1,518.00;
ZHONGSHAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,515.00;1,765.00;1,765.00;
ZHONGSHAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,515.00;1,765.00;1,765.00;
ZHONGSHAN;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;37-37;DOLAR;1,375.00;1,565.00;1,565.00;
ZHUHAI;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;36-38;DOLAR;1,450.00;1,650.00;1,650.00;
ZHUHAI;EVERGREEN LINE;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;G260086;36-38;DOLAR;1,450.00;1,650.00;1,650.00;
ZHUHAI;Maersk A/S trading as Sealand Americas.;POSORJA;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;298430991;35-42;DOLAR;1,780.00;2,150.00;2,150.00;
ZHUHAI;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,400.00;1,700.00;1,700.00;
ZHUHAI;MEDITERRANEAN SHIPPING COMPANY;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;308-88880-ST;40-45;DOLAR;1,570.00;1,963.00;1,963.00;
ZHUHAI;OCEAN NETWORK EXPRESS PTE. LTD.;GUAYAQUIL;15;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;HKGN03275A;49-55;DOLAR;1,415.00;1,715.00;1,715.00;
ZHUHAI;Wan Hai Lines Ltd.;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;WSA-001N;38-42;DOLAR;1,318.00;1,518.00;1,518.00;
ZHUHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,545.00;1,765.00;1,765.00;
ZHUHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;7110442322;29-33;DOLAR;1,545.00;1,765.00;1,765.00;
ZHUHAI;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;21/12/2025;RS LOGISTICS LIMITED                                                                                ;RSLOG;35-35;DOLAR;1,395.00;1,565.00;1,565.00;
DA CHAN BAY;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;14;15/12/2025;22/12/2025;HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ;HYDE;35-40;DOLAR;;;;1,300.00
DA CHAN BAY;ZIM INTEGRATED SHIPPING SERVICES;GUAYAQUIL;21;15/12/2025;22/12/2025;HYDE (GUANGZHOU) INTERNATIONAL LOGISTICS GROUP CO.,LTD                                              ;HYDE;35-40;DOLAR;1,400.00;1,600.00;1,600.00;
DALIAN;Maersk A/S trading as Sealand Americas.;POSORJA;14;16/12/2025;22/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;2653381;35-42;DOLAR;;;;1,279.00
DALIAN;Maersk A/S trading as Sealand Americas.;POSORJA;14;16/12/2025;22/12/2025;ZHEJIANG Q&R SUPPLY CHAIN MANAGEMENT CO LTD                                                         ;QTRANS;30-32;DOLAR;;;;1,250.00
FUZHOU;Maersk A/S trading as Sealand Americas.;POSORJA;14;16/12/2025;22/12/2025;AIR SEA WORLDWIDE (CHINA) LTD.                                                                      ;2653381;35-42;DOLAR;;;;1,429.00
